rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/805/GCA_000830805.1_ASM83080v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/825/GCA_000830825.1_ASM83082v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/845/GCA_000830845.1_ASM83084v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/865/GCA_000830865.1_ASM83086v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/285/GCA_000835285.1_ASM83528v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/305/GCA_000835305.1_ASM83530v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/345/GCA_000835345.1_ASM83534v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/365/GCA_000835365.1_ASM83536v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/305/GCA_000934305.1_ASM93430v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/299/565/GCA_001299565.1_ASM129956v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/299/595/GCA_001299595.1_ASM129959v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/314/285/GCA_001314285.1_ASM131428v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/412/295/GCA_001412295.1_ASM141229v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/695/GCA_001457695.1_NCTC11351	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/185/GCA_001506185.1_ASM150618v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/205/GCA_001506205.1_ASM150620v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/225/GCA_001506225.1_ASM150622v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/245/GCA_001506245.1_ASM150624v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/265/GCA_001506265.1_ASM150626v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/285/GCA_001506285.1_ASM150628v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/305/GCA_001506305.1_ASM150630v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/345/GCA_001506345.1_ASM150634v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/365/GCA_001506365.1_ASM150636v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/385/GCA_001506385.1_ASM150638v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/405/GCA_001506405.1_ASM150640v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/425/GCA_001506425.1_ASM150642v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/445/GCA_001506445.1_ASM150644v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/465/GCA_001506465.1_ASM150646v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/485/GCA_001506485.1_ASM150648v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/505/GCA_001506505.1_ASM150650v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/525/GCA_001506525.1_ASM150652v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/545/GCA_001506545.1_ASM150654v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/565/GCA_001506565.1_ASM150656v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/585/GCA_001506585.1_ASM150658v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/605/GCA_001506605.1_ASM150660v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/625/GCA_001506625.1_ASM150662v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/645/GCA_001506645.1_ASM150664v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/665/GCA_001506665.1_ASM150666v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/685/GCA_001506685.1_ASM150668v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/705/GCA_001506705.1_ASM150670v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/725/GCA_001506725.1_ASM150672v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/745/GCA_001506745.1_ASM150674v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/765/GCA_001506765.1_ASM150676v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/785/GCA_001506785.1_ASM150678v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/805/GCA_001506805.1_ASM150680v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/825/GCA_001506825.1_ASM150682v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/845/GCA_001506845.1_ASM150684v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/865/GCA_001506865.1_ASM150686v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/885/GCA_001506885.1_ASM150688v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/905/GCA_001506905.1_ASM150690v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/925/GCA_001506925.1_ASM150692v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/945/GCA_001506945.1_ASM150694v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/965/GCA_001506965.1_ASM150696v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/506/985/GCA_001506985.1_ASM150698v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/005/GCA_001507005.1_ASM150700v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/025/GCA_001507025.1_ASM150702v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/045/GCA_001507045.1_ASM150704v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/065/GCA_001507065.1_ASM150706v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/085/GCA_001507085.1_ASM150708v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/105/GCA_001507105.1_ASM150710v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/125/GCA_001507125.1_ASM150712v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/145/GCA_001507145.1_ASM150714v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/165/GCA_001507165.1_ASM150716v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/185/GCA_001507185.1_ASM150718v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/205/GCA_001507205.1_ASM150720v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/225/GCA_001507225.1_ASM150722v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/245/GCA_001507245.1_ASM150724v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/265/GCA_001507265.1_ASM150726v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/563/565/GCA_001563565.1_ASM156356v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/015/GCA_001587015.1_ASM158701v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/587/035/GCA_001587035.1_ASM158703v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/686/905/GCA_001686905.1_ASM168690v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/625/GCA_001717625.1_ASM171762v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/945/GCA_001721945.1_ASM172194v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/965/GCA_001721965.1_ASM172196v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/721/985/GCA_001721985.1_ASM172198v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/767/215/GCA_001767215.1_ASM176721v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/395/GCA_001865395.1_ASM186539v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/415/GCA_001865415.1_ASM186541v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/435/GCA_001865435.1_ASM186543v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/595/GCA_001865595.1_ASM186559v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/615/GCA_001865615.1_ASM186561v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/085/GCA_001870085.1_ASM187008v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/105/GCA_001870105.1_ASM187010v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/235/GCA_001951235.1_ASM195123v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/255/GCA_001951255.1_ASM195125v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/275/GCA_001951275.1_ASM195127v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/295/GCA_001951295.1_ASM195129v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/315/GCA_001951315.1_ASM195131v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/335/GCA_001951335.1_ASM195133v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/325/GCA_002024325.1_ASM202432v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/028/305/GCA_002028305.1_ASM202830v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/101/355/GCA_002101355.1_ASM210135v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/005/GCA_002209005.1_ASM220900v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/025/GCA_002209025.1_ASM220902v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/045/GCA_002209045.1_ASM220904v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/065/GCA_002209065.1_ASM220906v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/214/785/GCA_002214785.1_ASM221478v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/325/GCA_002224325.1_ASM222432v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/385/GCA_002224385.1_ASM222438v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/455/GCA_002234455.1_ASM223445v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/355/GCA_002238355.1_ASM223835v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/375/GCA_002238375.1_ASM223837v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/407/125/GCA_002407125.1_ASM240712v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/105/GCA_002587105.1_ASM258710v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/587/225/GCA_002587225.1_ASM258722v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/983/725/GCA_002983725.1_ASM298372v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/185/GCA_003030185.1_ASM303018v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/725/GCA_003060725.1_ASM306072v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/745/GCA_003060745.1_ASM306074v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/765/GCA_003060765.1_ASM306076v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/060/785/GCA_003060785.1_ASM306078v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/045/GCA_003368045.1_ASM336804v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/065/GCA_003368065.1_ASM336806v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/085/GCA_003368085.1_ASM336808v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/105/GCA_003368105.1_ASM336810v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/125/GCA_003368125.1_ASM336812v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/145/GCA_003368145.1_ASM336814v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/165/GCA_003368165.1_ASM336816v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/185/GCA_003368185.1_ASM336818v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/205/GCA_003368205.1_ASM336820v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/225/GCA_003368225.1_ASM336822v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/245/GCA_003368245.1_ASM336824v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/945/GCA_003574945.1_ASM357494v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/950/275/GCA_003950275.1_ASM395027v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/971/585/GCA_003971585.1_ASM397158v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/999/645/GCA_003999645.1_ASM399964v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/905/GCA_004328905.1_ASM432890v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/924/295/GCA_004924295.1_ASM492429v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/107/025/GCA_007107025.1_ASM710702v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/431/745/GCA_007431745.1_ASM743174v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/335/GCA_008386335.1_ASM838633v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/335/GCA_008727335.1_ASM872733v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/415/GCA_008727415.1_ASM872741v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/435/GCA_008727435.1_ASM872743v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/455/GCA_008727455.1_ASM872745v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/475/GCA_008727475.1_ASM872747v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/498/375/GCA_009498375.1_ASM949837v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/649/035/GCA_009649035.1_ASM964903v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/220/765/GCA_012220765.1_ASM1222076v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/220/945/GCA_012220945.1_ASM1222094v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/585/GCA_012224585.1_ASM1222458v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/765/GCA_012224765.1_ASM1222476v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/224/905/GCA_012224905.1_ASM1222490v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/065/GCA_012225065.1_ASM1222506v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/225/GCA_012225225.1_ASM1222522v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/445/GCA_012225445.1_ASM1222544v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/225/685/GCA_012225685.1_ASM1222568v1	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/415/GCA_900474415.1_39111_H02	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/265/GCA_900475265.1_43024_F01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/165/GCA_900638165.1_56527_E01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/175/GCA_900638175.1_56527_F01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/185/GCA_900638185.1_56527_G01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/195/GCA_900638195.1_56553_F01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/205/GCA_900638205.1_56553_D01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/225/GCA_900638225.1_56553_E01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/235/GCA_900638235.1_56772_E02	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/285/GCA_900638285.1_57043_B01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/365/GCA_900638365.1_57428_D01	campylobacter_jejuni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/955/GCA_001643955.1_ASM164395v1	campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/975/GCA_001643975.1_ASM164397v1	campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/045/GCA_005844045.1_ASM584404v1	campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/385/735/GCA_902385735.1_UHGG_MGYG-HGUT-02307	campylobacter_hyointestinalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/725/GCA_000017725.2_ASM1772v2	campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/465/GCA_001298465.1_ASM129846v1	campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/048/375/GCA_003048375.1_ASM304837v1	campylobacter_concisus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/465/GCA_000017465.2_ASM1746v2	campylobacter_curvus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/381/815/GCA_902381815.1_UHGG_MGYG-HGUT-01706	campylobacter_curvus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/205/GCA_000019205.1_ASM1920v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/225/GCA_000816225.1_ASM81622v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/365/GCA_000816365.1_ASM81636v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/385/GCA_000816385.2_ASM81638v2	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/405/GCA_000816405.1_ASM81640v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/425/GCA_000816425.1_ASM81642v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/017/575/GCA_001017575.1_ASM101757v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/245/025/GCA_008245025.1_ASM824502v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/469/945/GCA_010469945.1_ASM1046994v1	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/638/335/GCA_900638335.1_57141_E01	campylobacter_lari
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/699/785/GCA_900699785.1_B91_SC	campylobacter_showae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/735/GCA_002220735.1_ASM222073v1	campylobacter_sputorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/755/GCA_002220755.1_ASM222075v1	campylobacter_sputorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/775/GCA_002220775.1_ASM222077v1	campylobacter_sputorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/795/GCA_002220795.1_ASM222079v1	campylobacter_sputorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/245/005/GCA_008245005.1_ASM824500v1	campylobacter_sputorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/525/GCA_000008525.1_ASM852v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/785/GCA_000008785.1_ASM878v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/725/GCA_000011725.1_ASM1172v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/245/GCA_000013245.1_ASM1324v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/245/GCA_000020245.1_ASM2024v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/165/GCA_000021165.1_ASM2116v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/465/GCA_000021465.1_ASM2146v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/805/GCA_000023805.1_ASM2380v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/345/GCA_000091345.1_ASM9134v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/093/185/GCA_000093185.1_ASM9318v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/665/GCA_000148665.1_ASM14866v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/855/GCA_000148855.1_ASM14885v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/875/GCA_000148875.1_ASM14887v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/895/GCA_000148895.1_ASM14889v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/915/GCA_000148915.1_ASM14891v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/935/GCA_000178935.2_ASM17893v2	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/185/GCA_000185185.1_ASM18518v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/205/GCA_000185205.1_ASM18520v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/225/GCA_000185225.1_ASM18522v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/245/GCA_000185245.1_ASM18524v1	helicobacter_pylori
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/315/GCA_000192315.1_ASM19231v1	helicobacter_pylori
